  0.160000000000000D+02,  0.939906000000000D+00
  0.100774365305926D+01,  0.122693214165562D+03,  0,  9,  0.333333333333333D+00
  0.100518934496510D+01,  0.114915977768470D+03,  0,  9,  0.333333333333333D+00
  0.100303771117550D+01,  0.980399592890234D+02,  0,  9,  0.333333333333333D+00
  0.100138172351520D+01,  0.819850406549567D+02,  0,  9,  0.333333333333333D+00
  0.100026357394151D+01,  0.705126822452778D+02,  0,  9,  0.333333333333333D+00
  0.999701274891328D+00,  0.646971308965639D+02,  0,  9,  0.333333333333333D+00
  0.999701274891328D+00,  0.646971308963803D+02,  0,  9,  0.333333333333333D+00
  0.100026357394151D+01,  0.705126822452778D+02,  0,  9,  0.333333333333333D+00
  0.100138172351515D+01,  0.819850406544057D+02,  0,  9,  0.333333333333333D+00
  0.100303771117534D+01,  0.980399592875539D+02,  0,  9,  0.333333333333333D+00
  0.100518934496510D+01,  0.114915977768654D+03,  0,  9,  0.333333333333333D+00
  0.100774365305926D+01,  0.122693214165378D+03,  0,  9,  0.333333333333333D+00
