S-BAH28,723380, 1.69493484E+00, 1.92890298E-01, 1.56385948E+00, 1.02723190E-02, 5.21187640E-02, 1.37818035E+02
S-PHM52,618634, 1.09966550E+00, 4.78125422E-01, 1.13214074E+00, 1.32718559E-02,-6.01649685E-04, 1.30595472E+02
S-PHM53,603655, 1.09775423E+00, 4.34816432E-01, 1.13894976E+00, 1.23369400E-02,-3.72522903E-04, 1.24276984E+02
S-TIL 1,548458, 1.25088944E+00, 9.97973327E-02, 1.20583504E+00, 8.83921279E-03, 4.82685052E-02, 1.37414953E+02
S-TIL 2,541472, 1.23401499E+00, 9.59796833E-02, 1.20503991E+00, 8.69507801E-03, 4.65611429E-02, 1.37953301E+02
S-TIL 6,532489, 1.17701777E+00, 1.27958030E-01, 1.34740124E+00, 7.71087686E-03, 4.11325328E-02, 1.54531692E+02
S-TIL25,581407, 1.32122534E+00, 1.23824976E-01, 1.43685254E+00, 9.52091436E-03, 5.16062665E-02, 1.49064883E+02
S-TIL27,575415, 1.31433154E+00, 1.12300168E-01, 1.41390100E+00, 9.50404477E-03, 5.24112772E-02, 1.48429972E+02
S-TIM 1,626357, 1.44963830E+00, 1.22986408E-01, 1.38066723E+00, 1.12094282E-02, 5.96265770E-02, 1.38178326E+02
S-TIM 2,620363, 1.42193846E+00, 1.33827968E-01, 1.45060574E+00, 1.07291511E-02, 5.72587546E-02, 1.45381805E+02
S-TIM 5,603380, 1.38531342E+00, 1.22372945E-01, 1.40508326E+00, 1.04074567E-02, 5.57440088E-02, 1.44878733E+02
S-TIM 8,596392, 1.37262713E+00, 1.12636276E-01, 1.39786421E+00, 1.03220068E-02, 5.50195044E-02, 1.47735609E+02
S-TIM22,648338, 1.44222294E+00, 1.94432265E-01, 1.74092482E+00, 1.04249404E-02, 5.50235257E-02, 1.69710769E+02
S-TIM25,673321, 1.50659233E+00, 2.04786135E-01, 1.92036668E+00, 1.09501562E-02, 5.74980285E-02, 1.78128535E+02
S-TIM27,640345, 1.41680470E+00, 1.96785057E-01, 1.68001322E+00, 1.00732158E-02, 5.37616908E-02, 1.64672436E+02
S-TIM28,689311, 1.54270810E+00, 2.17113891E-01, 1.81904459E+00, 1.13925005E-02, 5.79224572E-02, 1.67697189E+02
S-TIM35,699301, 1.55849775E+00, 2.30767007E-01, 1.84436099E+00, 1.15367235E-02, 5.86095947E-02, 1.62981888E+02
S-TIM39,667330, 1.47008105E+00, 2.24752746E-01, 2.44968592E+00, 1.02900432E-02, 5.41276904E-02, 2.37434940E+02
S-TIH 4,755275, 1.66755531E+00, 2.94411865E-01, 2.49422119E+00, 1.22052137E-02, 5.97775329E-02, 2.14869618E+02
S-TIH 6,805254, 1.77227611E+00, 3.45691250E-01, 2.40788501E+00, 1.31182633E-02, 6.14479619E-02, 2.00753254E+02
S-TIH10,728285, 1.61549392E+00, 2.62433239E-01, 2.09426189E+00, 1.19830897E-02, 5.96510240E-02, 1.81657554E+02
S-TIH11,785257, 1.72677471E+00, 3.24568628E-01, 2.65816809E+00, 1.29369958E-02, 6.18255245E-02, 2.21904637E+02
S-TIH13,741278, 1.62224674E+00, 2.93844589E-01, 1.99225164E+00, 1.18368386E-02, 5.90208025E-02, 1.71959976E+02
S-TIH14,762265, 1.68915108E+00, 2.90462024E-01, 2.37971516E+00, 1.28202514E-02, 6.18090841E-02, 2.01094352E+02
S-TIH18,722292, 1.59921608E+00, 2.59532164E-01, 2.12454543E+00, 1.16469304E-02, 5.84824883E-02, 1.86927779E+02
S-TIH23,785263, 1.73986485E+00, 3.13894918E-01, 2.31093206E+00, 1.29441300E-02, 6.12116868E-02, 1.97420482E+02
S-TIH53,847238, 1.85454333E+00, 3.94409414E-01, 3.18098880E+00, 1.39376638E-02, 6.27537748E-02, 2.47484822E+02
S-LAL 7,652585, 9.16121247E-01, 7.65948319E-01, 1.27745023E+00, 3.95889743E-03, 1.67547425E-02, 1.10762706E+02
S-LAL 8,713539, 1.30663291E+00, 5.71377253E-01, 1.24303605E+00, 6.11862448E-03, 2.12721470E-02, 9.06285686E+01
S-LAL 9,691548, 1.16195687E+00, 6.44860099E-01, 1.25062221E+00, 1.59659509E-02, 5.05502467E-04, 9.38284169E+01
S-LAL10,720502, 1.40731352E+00, 4.88358285E-01, 1.39307348E+00, 6.86241143E-03, 2.50821397E-02, 1.17874653E+02
S-LAL12,678553, 9.92053895E-01, 7.71377731E-01, 1.18296264E+00, 1.67095063E-02, 2.36750156E-03, 1.05901080E+02
S-LAL13,694532, 9.80071267E-01, 8.32904776E-01, 1.28111995E+00, 3.89123698E-03, 1.89164592E-02, 9.89052676E+01
S-LAL14,697555, 1.23720970E+00, 5.89722623E-01, 1.31921880E+00, 1.53551320E-02,-3.07896250E-04, 9.37202947E+01
S-LAL18,729547, 1.50276318E+00, 4.30224497E-01, 1.34726060E+00, 1.45462356E-02,-3.32784153E-03, 9.33508342E+01
S-LAL54,651562, 1.41910189E+00, 2.58416881E-01, 1.07385537E+00, 7.26647428E-03, 2.63842499E-02, 1.02555463E+02
S-LAL56,678507, 1.54052000E+00, 2.17748704E-01, 1.30456122E+00, 8.26765101E-03, 3.28533726E-02, 1.24527479E+02
S-LAL59,734515, 1.13962742E+00, 8.05227838E-01, 1.29488061E+00, 4.93294862E-03, 2.02479960E-02, 9.34746507E+01
S-LAL61,741527, 1.11073292E+00, 8.59347773E-01, 1.26707433E+00, 4.64181248E-03, 1.92989261E-02, 8.73917698E+01
S-LAM 2,744448, 1.77130000E+00, 1.95814230E-01, 1.19487834E+00, 9.76652444E-03, 4.12718628E-02, 1.10458122E+02
S-LAM 3,717479, 1.64258713E+00, 2.39634610E-01, 1.22483026E+00, 8.68246020E-03, 3.51226242E-02, 1.16604369E+02
S-LAM51,700481, 1.63847200E+00, 1.88330533E-01, 1.47502357E+00, 9.04853452E-03, 3.72740173E-02, 1.37770050E+02
S-LAM52,720437, 1.73442942E+00, 1.51553910E-01, 1.46225433E+00, 1.00690928E-02, 4.70634701E-02, 1.40084396E+02
S-LAM54,757478, 1.84213306E+00, 1.75468631E-01, 1.25750878E+00, 9.43993220E-03, 3.95281122E-02, 8.65463013E+01
S-LAM55,762401, 1.85412979E+00, 1.65450323E-01, 1.27255422E+00, 1.08438152E-02, 5.14050980E-02, 1.09986837E+02
S-LAM60,743493, 1.60673056E+00, 3.66415640E-01, 1.31761804E+00, 7.75046140E-03, 2.89967611E-02, 9.30720709E+01
S-LAM66,801350, 1.92094221E+00, 2.19901208E-01, 1.72705231E+00, 1.15075241E-02, 5.47993543E-02, 1.20133674E+02
S-LAH51,786442, 1.82586991E+00, 2.83023349E-01, 1.35964319E+00, 9.35297152E-03, 3.73803057E-02, 1.00655798E+02
S-LAH52,800422, 1.85390925E+00, 2.97925555E-01, 1.39382086E+00, 9.55320687E-03, 3.93816850E-02, 1.02706848E+02
S-LAH53,806409, 1.91811619E+00, 2.53724399E-01, 1.39473885E+00, 1.02147684E-02, 4.33176011E-02, 1.01938021E+02
S-LAH55,835427, 1.93471499E+00, 3.40566282E-01, 1.52023483E+00, 9.71032612E-03, 3.65402535E-02, 1.03821614E+02
S-LAH58,883408, 1.78764964E+00, 6.52635600E-01, 1.79914564E+00, 8.47378536E-03, 3.13126408E-02, 1.32788001E+02
S-LAH59,816466, 1.51372967E+00, 7.02462343E-01, 1.33600982E+00, 7.05246901E-03, 2.49488689E-02, 1.00085908E+02
S-LAH60,834372, 1.95243469E+00, 3.07100210E-01, 1.56578094E+00, 1.06442437E-02, 4.56735302E-02, 1.10281410E+02
S-LAH63,804396, 1.89458276E+00, 2.68702978E-01, 1.45705526E+00, 1.02277048E-02, 4.42801243E-02, 1.04874927E+02
S-LAH64,788474, 1.83021453E+00, 2.91563590E-01, 1.28544024E+00, 9.04823290E-03, 3.30756689E-02, 8.93675501E+01
S-LAH65,804466, 1.68191258E+00, 4.93779818E-01, 1.45682822E+00, 7.76684250E-03, 2.88916181E-02, 9.92574356E+01
S-LAH66,773496, 1.39280586E+00, 6.79577094E-01, 1.38702069E+00, 6.08475118E-03, 2.33925351E-02, 9.58354094E+01
S-YGH51,755523, 1.08280170E+00, 9.33988681E-01, 1.32367286E+00, 1.81156360E-02, 3.04157575E-03, 9.10353195E+01
S-FTM16,593353, 1.32940907E+00, 1.41512125E-01, 1.44299068E+00, 1.02377287E-02, 5.78081956E-02, 1.50597139E+02
S-NPH 1,808228, 1.75156623E+00, 3.64006304E-01, 2.47874141E+00, 1.35004681E-02, 6.68245147E-02, 1.70756006E+02
BSM 9  ,614550, 1.09508582E+00, 4.64230389E-01, 1.20305596E+00, 5.35489274E-03, 2.20678106E-02, 1.33312917E+02
BSM22  ,622532, 1.35096968E+00, 2.32444715E-01, 1.17899988E+00, 7.45483509E-03, 2.94940262E-02, 1.31620201E+02
BAM 3  ,583464, 1.26474232E+00, 1.89784008E-01, 1.10509391E+00, 7.91188099E-03, 3.80670529E-02, 1.33831631E+02
BAH32  ,670393, 1.49864277E+00, 2.17567824E-01, 1.55972766E+00, 9.64325492E-03, 4.51166588E-02, 1.71112143E+02
PBL26  ,567428, 1.23494993E+00, 1.69136142E-01, 1.09067013E+00, 8.62847509E-03, 4.22686058E-02, 1.32796906E+02
PBM 3  ,613370, 1.32567543E+00, 2.08112474E-01, 1.15985207E+00, 9.73013804E-03, 4.62859330E-02, 1.37559854E+02
PBH 1  ,717295, 1.55408138E+00, 2.89397861E-01, 1.06727944E+00, 1.20146818E-02, 5.32883208E-02, 1.22863029E+02
PBH 3  ,740283, 1.59470208E+00, 3.17791814E-01, 1.29219485E+00, 1.22277091E-02, 5.44975824E-02, 1.47633680E+02
PBH71  ,923213, 1.97039844E+00, 5.20330498E-01, 1.30696186E+00, 1.55780448E-02, 6.32642123E-02, 1.42045097E+02
LAL58  ,694508, 1.53414991E+00, 2.74494553E-01, 1.21052663E+00, 8.01449705E-03, 3.02370141E-02, 1.18744226E+02
LAM 7  ,750353, 1.73419190E+00, 2.31489594E-01, 1.51709567E+00, 1.11075471E-02, 5.15327669E-02, 1.63413427E+02
LAM58  ,720420, 1.70442271E+00, 1.77856842E-01, 1.42572647E+00, 1.02493947E-02, 4.57681919E-02, 1.53526719E+02
LAM59  ,697485, 1.62694497E+00, 1.90668109E-01, 1.28107869E+00, 8.75749731E-03, 3.77972424E-02, 1.23778354E+02
LAM61  ,720460, 1.70602421E+00, 1.82716030E-01, 1.20483299E+00, 9.57977142E-03, 4.04409651E-02, 1.27570994E+02
LAH78  ,901315, 2.08122726E+00, 3.98632407E-01, 2.21679491E+00, 1.11906410E-02, 5.21753272E-02, 1.41893166E+02
BPM51  ,613443, 1.37436455E+00, 1.74025602E-01, 9.05485504E-01, 8.77165624E-03, 4.05249716E-02, 7.27685343E+01
BPH 5  ,654397, 1.44845677E+00, 2.20448060E-01, 9.94763620E-01, 9.28173610E-03, 4.33001987E-02, 7.76475264E+01
BPH 8  ,720347, 1.59323023E+00, 2.77775516E-01, 1.04070526E+00, 1.03458172E-02, 4.74089271E-02, 8.12863792E+01
